0,1,2
-1.240776114547448433e-01,7.249692123558689749e-01,1.130551845118992482e-01
5.662910926945610157e-01,-1.337770237147053232e+00,-2.542035875649702459e-01
1.256696382999110018e+00,2.987870448313509009e+00,2.821233242471459998e-02
-1.830177612067616311e+00,9.247584083791138276e-01,3.106219404628333125e-01
-1.139772209190281771e+00,-1.137981041123808268e+00,-5.663683161403618854e-02
-4.493669188857328800e-01,3.187287244293850907e+00,2.257727764240825274e-01
2.410016726907875939e-01,1.124547604402358569e+00,-1.414860150146015905e-01
9.314436617233650129e-01,-9.381918451005636372e-01,1.409236123853317424e-01
1.621848952027914015e+00,-3.001303694646388909e+00,-2.263351790533524033e-01
-1.465061629194055248e+00,1.324336800425603311e+00,5.607440962295169584e-02
-7.746196401614778848e-01,-7.387750491202218495e-01,-3.111843430921031883e-01
-8.428774731298581402e-02,-2.801514498623144167e+00,-2.876844246423294546e-02
6.061542417195916466e-01,1.524125996448848053e+00,2.536411655738857740e-01
1.296559532024140537e+00,-5.389858530969771078e-01,-1.136176065029837340e-01
-1.790351049197828726e+00,-2.601725302599899425e+00,1.687920015351349889e-01
-1.099909060165251251e+00,1.723666925776824232e+00,-1.984730824933006732e-01
-4.095404685887307772e-01,-3.390725237260979741e-01,8.394283749638419001e-02
2.808648217158182248e-01,-2.401811973229019959e+00,-2.833159345804853180e-01
9.712701120203671712e-01,1.923331988452434693e+00,-9.063459041812264427e-04
1.661675402324916062e+00,-1.394074610504875689e-01,2.815095934473182404e-01
-1.425235066324267885e+00,-2.202395177248678504e+00,-8.575550994293201779e-02
-7.347563785636619382e-01,2.123245317823313716e+00,1.966540787333720675e-01
-4.442448571516986050e-02,6.050586832039158564e-02,-1.705983813919312864e-01
6.459806920165936939e-01,-2.002730114573068043e+00,1.118112266461874366e-01
1.336386207466713438e+00,2.322910380498924177e+00,-2.554538573822482395e-01
-1.750524486328041140e+00,2.599226643007332971e-01,2.696206260743664110e-02
-1.060045798567435416e+00,-1.802816785202188798e+00,3.093716706455553744e-01
-3.697139057189433031e-01,2.522823709869803199e+00,-5.788710143131414743e-02
3.206914971583910701e-01,4.595877269763437023e-01,2.245288185583707019e-01
1.011096787462939961e+00,-1.603151722526578560e+00,-1.427362654700649325e-01
1.701502077767488963e+00,2.722240696238714897e+00,1.396796545196199169e-01
-1.385335105998423355e+00,6.595010563472228915e-01,-2.275854295088157453e-01
-6.950032131499312982e-01,-1.403238393155699315e+00,5.483049048086913180e-02
-4.597922845382365620e-03,2.921905758914325357e+00,-3.124346129093811264e-01
6.858073674591665947e-01,8.591661190228332412e-01,-3.001869291969628054e-02
1.376286055219772431e+00,-1.203821597175357638e+00,2.523908957566078359e-01
-1.710624526002196832e+00,3.121819088285204380e+00,-1.148678763202616998e-01
-1.020219235697647830e+00,1.058583105391744938e+00,1.675417317178570231e-01
-3.298873428491557735e-01,-1.004156534499747178e+00,-1.997170403590124987e-01
3.605179474553931729e-01,-3.066896364779809314e+00,8.269887963067237835e-02
1.050996635215999175e+00,1.258496244374054163e+00,-2.845725163493294518e-01
1.741401925520547955e+00,-8.042432051288680439e-01,-2.156596359644564771e-03
-1.345508655701421308e+00,-2.867479188022327818e+00,2.802530116784741621e-01
-6.551766502801438241e-01,1.458161497438234422e+00,-8.700577976020998361e-02
3.522852745161976495e-02,-6.045781424532576942e-01,1.954101595912895173e-01
7.257072152122256981e-01,-2.667565858651448352e+00,-1.718549437989607687e-01
1.416112505516774700e+00,1.658074636420543646e+00,1.105609568289094707e-01
-1.670797963132409247e+00,-4.051613464729159619e-01,-2.567041078377115815e-01
-9.804660702839173014e-01,-2.467900795975838335e+00,2.571179279015868221e-02
-2.899873825233113545e-01,1.857491432400885323e+00,3.081150888767112406e-01
4.004180203540229632e-01,-2.052480171020368283e-01,-5.913737124859210631e-02
1.090749913202514909e+00,-2.267987466604958868e+00,2.232785487410927638e-01
1.781228600963120856e+00,2.057156685465065582e+00,-1.439928472389090386e-01
-1.305755377714905352e+00,-5.582954426426399615e-03,1.384293847023419510e-01
-6.152768025270848318e-01,-2.068570670624617414e+00,-2.288420112776598514e-01
7.512860035024955530e-02,2.257069824447374806e+00,5.357390871202501875e-02
7.654604931987415428e-01,1.943303749444527384e-01,-3.136848827266591200e-01
1.455939180959347379e+00,-1.868905607949006953e+00,-3.127527468854039011e-02
-1.631044797718678829e+00,2.456735077511555509e+00,2.511406646629590900e-01
-9.405661099580728823e-01,3.937471709247944429e-01,-1.161244387272911821e-01
-2.501608196535238804e-01,-1.668992278578127708e+00,1.662914619005790573e-01
4.401710731949681765e-01,2.656648406882434532e+00,-2.009673101762904368e-01
1.130649760955574123e+00,5.934122336004048481e-01,8.144229786182827224e-02
1.821055051260123125e+00,-1.469327215902517247e+00,-2.858164742150412496e-01
-1.265855529961846360e+00,2.856065202862775987e+00,-3.406866176922523221e-03
-5.754502396572972467e-01,7.933255629712839818e-01,2.790090538127623643e-01
1.150284481033086170e-01,-1.269910419922175571e+00,-8.826234216723946591e-02
8.053603409518006462e-01,3.055730265538386448e+00,1.941598897740115515e-01
1.495765631256349648e+00,9.929906256468944425e-01,-1.730988823028579704e-01
-1.591144949965619615e+00,-1.069997090551296548e+00,1.093044137836946122e-01
-9.007395470882852972e-01,-3.132736920831358685e+00,-2.579543776549895195e-01
-2.102608593276794335e-01,1.192407612015806029e+00,2.445524974494381332e-02
4.800709209480272244e-01,-8.703320278756860873e-01,3.068711310109994428e-01
1.170476211252576171e+00,-2.933071477378608183e+00,-6.038762170405544832e-02
1.860954899013182118e+00,1.392320750998115253e+00,2.220219669722486577e-01
-1.226028967092058775e+00,-6.704186985048069536e-01,-1.452368051046208641e-01
-5.355502793314528276e-01,-2.733654681398266728e+00,1.371728029334978449e-01
1.547817260898245451e-01,1.591986004062295734e+00,-2.300859691433716492e-01
8.451870163943735470e-01,-4.707536358291964929e-01,5.232995084631321403e-02
1.535665704154979494e+00,-2.533741352027387261e+00,-3.149351331821224620e-01
-1.551318274523046714e+00,1.791899143044604736e+00,-3.251921319243757796e-02
-8.608396993352263049e-01,-2.713368398488548161e-01,2.498903948456811241e-01
-1.705076939139488768e-01,-2.334076289351776801e+00,-1.173683965930029938e-01
5.198975963906000697e-01,1.991564205720215197e+00,1.650475427584965071e-01
1.210376284151206017e+00,-7.142351047797565466e-02,-2.022238725833199469e-01
-1.876607694526820191e+00,-2.134162959980897778e+00,8.019833999611646058e-02
-1.186129006766214244e+00,2.190981192089127116e+00,-2.870730366220707319e-01
-4.957971139177222986e-01,1.282415521976347506e-01,-4.657116632385861765e-03
1.946081763868266756e-01,-1.934497897305287317e+00,2.777650959470505110e-01
8.850868641474325393e-01,2.390894331071435897e+00,-8.950630003295127757e-02
1.575418756995924596e+00,3.281548815685139120e-01,1.929096199567335856e-01
-1.511418426769987722e+00,-1.735081101324945640e+00,-1.743554640717020765e-01
-8.210865339214957759e-01,2.590559584135616600e+00,1.080604559179828006e-01
-1.306812436169467462e-01,5.278199442441243727e-01,-2.591983161588867213e-01
5.597974441436591730e-01,-1.535167771954066618e+00,2.321129187923200513e-02
1.250129336992151119e+00,2.790472913506495622e+00,3.056272118689168926e-01
-1.836707734200975883e+00,7.272367402244660495e-01,-6.163789152133340721e-02
-1.146375953925269142e+00,-1.335502709278456157e+00,2.207780091065368322e-01
-4.559705510479348245e-01,2.990137976182106083e+00,-1.464807436085180381e-01
2.345080241398857235e-01,9.271500695953451832e-01,1.359288450677860471e-01
9.248399169883777526e-01,-1.135589379907576912e+00,-2.313299270090834470e-01
1.615318604748983589e+00,3.189554772162447538e+00,5.107336907746910099e-02
-1.471665261356257304e+00,1.126815132270955644e+00,-3.161790910478342598e-01
-7.813333685077651358e-01,-9.359243172319665627e-01,-3.376317105814938963e-02
-9.085468074715925824e-02,-2.998912033430157553e+00,2.486401250284031861e-01
5.995507221301750178e-01,1.326728461641834667e+00,-1.186186470484663358e-01
1.289956012434724020e+00,-7.365075212516248859e-01,1.637909609896523733e-01
-1.796954568787245243e+00,-2.799246970754547092e+00,-2.034678110872171208e-01
-1.106475881026639296e+00,1.526145448010746364e+00,7.894179695090158821e-02
-4.161439881781472949e-01,-5.365941918807457522e-01,-2.883169944877825297e-01
2.742613021264016515e-01,-2.599334022160808111e+00,-5.901074498097669090e-03
9.646665924309506535e-01,1.725810320297786804e+00,2.765085141782064326e-01
1.655071882735499544e+00,-3.369291292051353470e-01,-9.075023853684846542e-02
-1.431765301030412774e+00,-2.399916845403326171e+00,1.916593501394556198e-01
-7.414334081819207167e-01,1.925723649668666049e+00,-1.755994219374138743e-01
-5.102811787737177029e-02,-1.370157998342561856e-01,1.068164980522709889e-01
6.394505698832341212e-01,-2.200251782727715710e+00,-2.604485859761646593e-01
1.329782462731726067e+00,2.125388712344276509e+00,2.196733401352020040e-02
-1.757054721034186251e+00,6.240099614608549811e-02,3.043706301000727588e-01
-1.066722828185694194e+00,-2.000338453356836688e+00,-6.288816133861135915e-02
-3.763174253083598209e-01,2.325302041715155532e+00,2.195340899644542820e-01
3.141611498794606994e-01,2.620660588216959241e-01,-1.477373253773621442e-01
1.004493042727952812e+00,-1.800673390681226227e+00,1.346785752505080813e-01
1.694971730488558537e+00,2.524719028084067229e+00,-2.325864894161129570e-01
-1.392012135616682134e+00,4.619793881925750578e-01,4.982941121175729626e-02
-7.016068453121332427e-01,-1.600760061310347204e+00,-3.174293608651121978e-01
-1.112815755152734773e-02,2.724384090759677690e+00,-3.501975282699349573e-02
6.792038478697500770e-01,6.616444508681854630e-01,2.473961671626913605e-01
1.369682535630355913e+00,-1.401343265330005305e+00,-1.198752288173104419e-01
-1.717301555620455611e+00,2.924297420130556713e+00,1.625406911723744352e-01
-1.026896152743121293e+00,8.615577802390645967e-01,-2.047054570013627783e-01
-3.364175775553007730e-01,-1.201678202654395067e+00,7.769783908518979043e-02
3.539144278659766552e-01,3.123962482806167174e+00,-2.895609523534943275e-01
1.044393115626582436e+00,1.060974576219406273e+00,-7.157656266941778665e-03
